area_ha,count,defo_m2,farm_id,label,total_m2,defo_pct
0.51,51,0.0,1574,1,4997.691764981139,0.0
0.57,57,0.0,1575,1,5588.463967416799,0.0
5.54,554,0.0,1576,1,54364.39614751486,0.0
3.29,329,0.0,1577,1,32298.64957822911,0.0
0.78,78,0.0,1578,1,7652.3947735954725,0.0
2.81,281,0.0,1579,1,27589.551325539986,0.0
1.19,119,0.0,1580,1,11676.384437830306,0.0
0.55,55,0.0,1581,1,5395.518290171905,0.0
1.23,123,0.0,1582,1,12069.8116941265,0.0
3.68,368,0.0,1583,1,36155.2389612235,0.0
0.83,83,0.0,1584,1,8139.480204772951,0.0
1.67,167,0.0,1585,1,16387.28575346704,0.0
0.78,78,0.0,1586,1,7648.189056336647,0.0
2.04,204,0.0,1587,1,20004.856779928796,0.0
0.69,69,0.0,1588,1,6768.864420902029,0.0
0.7,70,0.0,1589,1,6862.665712872673,0.0
0.66,66,0.0,1590,1,6473.615142104203,0.0
0.7,70,0.0,1591,1,6860.546998596191,0.0
1.25,125,0.0,1592,1,12263.02519498339,0.0
0.51,51,0.0,1593,1,4996.342160034181,0.0
1.11,111,0.0,1594,1,10889.397263022029,0.0
0.94,94,0.0,1595,1,9228.218993751674,0.0
0.62,62,0.0,1596,1,6085.049442575491,0.0
0.5,50,0.0,1597,1,4908.397541749243,0.0
0.6,60,0.0,1598,1,5885.395864688649,0.0
2.7,270,0.0,1599,1,26487.688261234074,0.0
0.71,71,0.0,1600,1,6971.894300902121,0.0
0.73,73,0.0,1601,1,7163.189417162132,0.0
0.66,66,0.0,1602,1,6472.405745323031,0.0
0.76,76,0.0,1603,1,7457.624328044817,0.0
2.23,223,0.0,1604,1,21873.618696055677,0.0
0.53,53,0.0,1605,1,5196.598726878446,0.0
1.22,122,0.0,1606,1,11972.800154712151,0.0
0.51,51,0.0,1607,1,5004.004301721909,0.0
10.51,1051,0.0,1608,1,103125.49528344853,0.0
16.55,1655,0.0,1609,1,162426.53513407972,0.0
3.95,395,0.0,1610,1,38761.41811786729,0.0
0.71,71,0.0,1611,1,6958.943333046109,0.0
0.51,51,0.0,1612,1,5005.002214529001,0.0
0.82,82,0.0,1613,1,8040.224264257097,0.0
0.9,90,0.0,1614,1,8824.799379027125,0.0
0.75,75,0.0,1615,1,7352.615323594038,0.0
0.6,60,0.0,1616,1,5887.611628633386,0.0
0.76,76,0.0,1617,1,7458.570672906613,0.0
0.95,95,0.0,1618,1,9317.472040393299,0.0
1.42,142,0.0,1619,1,13928.0994276458,0.0
5.06,506,0.0,1620,1,49687.10087301217,0.0
0.75,75,0.0,1621,1,7360.233113636691,0.0
0.69,69,0.0,1622,1,6767.51371453977,0.0
0.82,82,0.0,1623,1,8052.627718278474,0.0
10.83,1083,0.0,1624,1,106305.64365710087,0.0
13.03,1303,0.0,1625,1,127881.79591297831,0.0
0.66,66,0.0,1626,1,6475.0159153657805,0.0
0.63,63,0.0,1627,1,6179.254372839833,0.0
23.37,2337,0.0,1628,1,229551.61702225643,0.0
0.6,60,0.0,1629,1,5887.876286555271,0.0
1.3,130,0.0,1630,1,12752.81000838934,0.0
1.45,145,0.0,1631,1,14207.11336693857,0.0
0.84,84,0.0,1632,1,8253.622309935326,0.0
1.46,146,0.0,1633,1,14328.783363132847,0.0
0.54,54,0.0,1634,1,5301.781537493536,0.0
1.4,140,0.0,1635,1,13735.02005693024,0.0
5.9,590,0.0,1636,1,57903.233114205184,0.0
0.88,88,0.0,1637,1,8636.261323667039,0.0
1.38,138,0.0,1638,1,13534.661012297991,0.0
1.07,107,0.0,1639,1,10499.153875044278,0.0
0.64,64,0.0,1640,1,6277.678802161121,0.0
0.99,99,0.0,1641,1,9698.501147101913,0.0
0.55,55,0.0,1642,1,5386.849010871437,0.0
1.23,123,0.0,1643,1,12070.182348812332,0.0
0.85,85,0.0,1644,1,8330.638668733483,0.0
0.58,58,0.0,1645,1,5684.030080368939,0.0
1.68,168,0.0,1646,1,16489.689619595396,0.0
3.69,369,0.0,1647,1,36215.10563893038,0.0
0.54,54,0.0,1648,1,5300.678907416848,0.0
8.65,865,0.0,1649,1,84880.37870498357,0.0
3.92,392,0.0,1650,1,38471.10649575624,0.0
1.0,100,0.0,1651,1,9796.778166647515,0.0
1.03,103,0.0,1652,1,10093.85557292863,0.0
0.51,51,0.0,1653,1,5006.522049668258,0.0
0.74,74,0.0,1654,1,7259.1959438847525,0.0
0.61,61,0.0,1655,1,5985.346067181758,0.0
1.07,107,0.0,1656,1,10501.6948436363,0.0
2.15,215,0.0,1657,1,21106.305237295095,0.0
8.08,808,0.0,1658,1,79365.07235690832,0.0
4.33,433,0.0,1659,1,42457.08141955211,0.0
16.8,1680,0.0,1660,1,164937.75235245642,0.0
3.83,383,0.0,1661,1,37581.387468375484,0.0
0.84,84,0.0,1662,1,8240.213619366812,0.0
3.26,326,0.0,1663,1,32000.990593674596,0.0
0.86,86,0.0,1664,1,8429.559277134316,0.0
0.53,53,0.0,1665,1,5196.197247553804,0.0
0.89,89,0.0,1666,1,8731.345760450176,0.0
0.7,70,0.0,1667,1,6869.870777534039,0.0
7.24,724,0.0,1668,1,71095.10997499949,0.0
1.19,119,0.0,1669,1,11683.07107229795,0.0
0.57,57,0.0,1670,1,5589.12034738578,0.0
0.56,56,0.0,1671,1,5502.821702426089,0.0
0.7,70,0.0,1672,1,6858.47434623569,0.0
0.77,77,0.0,1673,1,7545.765412932751,0.0
1.01,101,0.0,1674,1,9911.827751249424,0.0
0.57,57,0.0,1675,1,5595.540457452512,0.0
0.75,75,0.0,1676,1,7356.2485264198485,0.0
0.52,52,0.0,1677,1,5105.610578260234,0.0
1.3,130,0.0,1678,1,12764.592431401265,0.0
1.26,126,0.0,1679,1,12372.916094372316,0.0
0.6,60,0.0,1680,1,5889.453798032276,0.0
1.2,120,0.0,1681,1,11778.289607448207,0.0
0.66,66,0.0,1682,1,6478.258736733827,0.0
8.16,816,0.0,1683,1,80093.32137615733,0.0
1.23,123,0.0,1684,1,12074.656513169239,0.0
1.06,106,0.0,1685,1,10398.442678922764,0.0
1.01,101,0.0,1686,1,9907.228163655594,0.0
1.84,184,0.0,1687,1,18071.721670053514,0.0
1.04,104,0.0,1688,1,10208.92033389222,0.0
1.55,155,0.0,1689,1,15222.589989785585,0.0
1.03,103,0.0,1690,1,10102.680844415401,0.0
0.75,75,0.0,1691,1,7353.979342352176,0.0
0.56,56,0.0,1692,1,5497.3948870490585,0.0
3.0,300,0.0,1693,1,29464.61231213739,0.0
1.04,104,0.0,1694,1,10211.971227399037,0.0
0.64,64,0.0,1695,1,6276.764353284649,0.0
9.81,981,0.0,1696,1,96290.99156670664,0.0
1.42,142,0.0,1697,1,13940.284800271424,0.0
0.66,66,0.0,1698,1,6478.875429849063,0.0
0.75,75,0.0,1699,1,7351.608673724008,0.0
0.73,73,0.0,1700,1,7168.02780115464,0.0
0.62,62,0.0,1701,1,6079.850300269034,0.0
1.48,148,0.0,1702,1,14518.94259338379,0.0
0.57,57,0.0,1703,1,5590.470407672956,0.0
1.72,172,0.0,1704,1,16887.853404325604,0.0
1.61,161,108.27971152511297,1705,1,15801.890156196147,0.685
1.71,171,0.0,1706,1,16776.966106280153,0.0
2.23,223,0.0,1707,1,21888.184800391115,0.0
0.64,64,0.0,1708,1,6279.584089032341,0.0
4.66,466,0.0,1709,1,45734.4601105933,0.0
3.04,304,0.0,1710,1,29826.776603339724,0.0
1.58,158,0.0,1711,1,15507.645295745246,0.0
0.72,72,0.0,1712,1,7065.576888529459,0.0
1.17,117,0.0,1713,1,11488.522559850357,0.0
0.53,53,0.0,1714,1,5190.019874273563,0.0
0.76,76,0.0,1715,1,7457.1958876366725,0.0
0.65,65,0.0,1716,1,6377.79678766587,0.0
5.09,509,0.0,1717,1,49972.88137437411,0.0
0.53,53,0.0,1718,1,5196.199948658663,0.0
0.57,57,0.0,1719,1,5592.526155239929,0.0
0.54,54,0.0,1720,1,5297.808271340764,0.0
29.83,2983,0.0,1721,1,292900.2136294192,0.0
3.34,334,0.0,1722,1,32769.83944253361,0.0
0.61,61,0.0,1723,1,5982.078630813897,0.0
0.89,89,0.0,1724,1,8731.206814305926,0.0
1.66,166,0.0,1725,1,16279.962003431125,0.0
2.92,292,0.0,1726,1,28668.535601447606,0.0
44.34,4434,0.0,1727,1,435302.3608369706,0.0
1.72,172,0.0,1728,1,16887.430904762423,0.0
0.53,53,0.0,1729,1,5205.436203302122,0.0
0.58,58,0.0,1730,1,5686.517625487083,0.0
1.55,155,0.0,1731,1,15206.153101962213,0.0
0.93,93,0.0,1732,1,9120.357383548511,0.0
0.74,74,0.0,1733,1,7262.342415903128,0.0
1.4,140,0.0,1734,1,13733.931279290886,0.0
0.55,55,0.0,1735,1,5389.400780890968,0.0
1.02,102,0.0,1736,1,10009.431096903487,0.0
1.52,152,0.0,1737,1,14916.490522616525,0.0
0.6,60,0.0,1738,1,5889.985048002352,0.0
0.66,66,0.0,1739,1,6478.495240005791,0.0
1.11,111,0.0,1740,1,10893.849036033474,0.0
0.52,52,0.0,1741,1,5102.50516611735,0.0
12.09,1209,0.0,1742,1,118641.72740687952,0.0
11.32,1132,0.0,1743,1,111135.97911774874,0.0
1.32,132,0.0,1744,1,12957.608117974967,0.0
1.18,118,0.0,1745,1,11563.465917071177,0.0
0.58,58,0.0,1746,1,5689.505096016676,0.0
0.78,78,0.0,1747,1,7647.55162338556,0.0
0.61,61,0.0,1748,1,5984.991271045163,0.0
0.62,62,0.0,1749,1,6087.231292066389,0.0
2.24,224,0.0,1750,1,21986.157425046425,0.0
1.23,123,0.0,1751,1,12077.19535145479,0.0
1.06,106,0.0,1752,1,10403.639034974343,0.0
0.61,61,0.0,1753,1,5991.280954308603,0.0
8.0,800,0.0,1754,1,78570.57615120082,0.0
2.37,237,0.0,1755,1,23263.47476286047,0.0
3.13,313,0.0,1756,1,30731.350501565357,0.0
0.75,75,0.0,1757,1,7364.4223013186,0.0
0.65,65,0.0,1758,1,6375.747351044298,0.0
0.5,50,0.0,1759,1,4905.566103497674,0.0
4.49,449,2034.9242349662034,1760,1,44083.11626539044,4.616
0.72,72,0.0,1761,1,7069.982489971087,0.0
0.57,57,0.0,1762,1,5591.7233232984345,0.0
7.88,788,0.0,1763,1,77371.40763355338,0.0
11.62,1162,0.0,1764,1,114072.97584010108,0.0
0.51,51,0.0,1765,1,5000.762567766977,0.0
1.05,105,0.0,1766,1,10290.902739610858,0.0
0.96,96,0.0,1767,1,9417.083307333553,0.0
2.87,287,0.0,1768,1,28171.745012769523,0.0
0.92,92,0.0,1769,1,9022.054191948388,0.0
2.77,277,0.0,1770,1,27170.843072539676,0.0
1.38,138,0.0,1771,1,13535.117389275038,0.0
1.11,111,0.0,1772,1,10879.08783644134,0.0
3.26,326,0.0,1773,1,32007.78815190932,0.0
1.48,148,0.0,1774,1,14527.22945221545,0.0
0.83,83,0.0,1775,1,8136.202517251406,0.0
1.42,142,0.0,1776,1,13946.370946846751,0.0
1.02,102,0.0,1777,1,10017.603914896647,0.0
0.82,82,0.0,1778,1,8045.773224654851,0.0
0.54,54,0.0,1779,1,5297.400305624566,0.0
0.79,79,0.0,1780,1,7756.822335845348,0.0
7.49,749,0.0,1781,1,73508.52666649915,0.0
0.69,69,0.0,1782,1,6767.434801797305,0.0
1.22,122,0.0,1783,1,11969.37474230597,0.0
7.91,791,0.0,1784,1,77611.0550999659,0.0
1.29,129,0.0,1785,1,12662.014767276542,0.0
11.13,1113,0.0,1786,1,109252.48847919541,0.0
0.84,84,0.0,1787,1,8244.650133110497,0.0
0.68,68,0.0,1788,1,6674.434795663871,0.0
2.02,202,0.0,1789,1,19827.19607732437,0.0
1.8,180,0.0,1790,1,17656.86664602241,0.0
2.65,265,0.0,1791,1,26001.537376643166,0.0
2.2,220,0.0,1792,1,21600.426347381002,0.0
1.04,104,0.0,1793,1,10202.902444607604,0.0
0.8,80,0.0,1794,1,7855.090207956349,0.0
0.51,51,0.0,1795,1,5004.229948574889,0.0
0.62,62,0.0,1796,1,6076.632737462662,0.0
0.82,82,0.0,1797,1,8043.966051647707,0.0
1.23,123,0.0,1798,1,12072.21026467716,0.0
4.62,462,0.0,1799,1,45326.02898146684,0.0
1.5,150,0.0,1800,1,14720.894968100143,0.0
6.25,625,0.0,1801,1,61344.99781883089,0.0
0.59,59,0.0,1802,1,5788.060327088599,0.0
1.35,135,0.0,1803,1,13249.900326657762,0.0
4.11,411,0.0,1804,1,40355.83033659697,0.0
0.96,96,0.0,1805,1,9423.432507653328,0.0
29.54,2954,0.0,1806,1,289992.68449135544,0.0
0.52,52,0.0,1807,1,5104.233750855688,0.0
20.87,2087,0.0,1808,1,204982.4655764114,0.0
6.01,601,0.0,1809,1,59034.98926927154,0.0
0.6,60,0.0,1810,1,5889.0268455954165,0.0
0.57,57,0.0,1811,1,5589.366211027257,0.0
0.83,83,0.0,1812,1,8145.151354292327,0.0
0.62,62,0.0,1813,1,6083.558518533146,0.0
0.5,50,0.0,1814,1,4906.087284462124,0.0
2.44,244,0.0,1815,1,23955.643559803688,0.0
0.64,64,0.0,1816,1,6273.693179381127,0.0
0.54,54,0.0,1817,1,5288.954694620767,0.0
0.95,95,0.0,1818,1,9321.387047980812,0.0
1.05,105,0.0,1819,1,10297.714046971947,0.0
1.03,103,0.0,1820,1,10111.721287207509,0.0
0.54,54,0.0,1821,1,5296.416428180772,0.0
0.65,65,0.0,1822,1,6376.806253799739,0.0
1.23,123,0.0,1823,1,12068.058076028268,0.0
0.63,63,0.0,1824,1,6169.773615309772,0.0
4.1,410,0.0,1825,1,40234.95526066198,0.0
3.12,312,0.0,1826,1,30621.741770486253,0.0
2.2,220,0.0,1827,1,21594.449675047632,0.0
0.73,73,0.0,1828,1,7161.5955444635165,0.0
0.77,77,0.0,1829,1,7558.59349266501,0.0
0.5,50,0.0,1830,1,4906.265122447292,0.0
0.54,54,0.0,1831,1,5298.367383919512,0.0
0.94,94,0.0,1832,1,9226.445355284448,0.0
1.07,107,0.0,1833,1,10502.237802722411,0.0
0.52,52,0.0,1834,1,5097.3446240294215,0.0
0.69,69,0.0,1835,1,6766.958105857701,0.0
0.54,54,0.0,1836,1,5299.014298173491,0.0
0.59,59,0.0,1837,1,5793.408215780819,0.0
2.11,211,0.0,1838,1,20696.18208247167,0.0
1.61,161,0.0,1839,1,15776.758502257093,0.0
0.72,72,0.0,1840,1,7071.498137410481,0.0
0.59,59,0.0,1841,1,5790.180676568721,0.0
2.93,293,0.0,1842,1,28752.416060234493,0.0
1.75,175,0.0,1843,1,17164.985069514245,0.0
1.33,133,0.0,1844,1,13042.74341804654,0.0
1.45,145,0.0,1845,1,14229.026914289883,0.0
1.08,108,0.0,1846,1,10596.872363700122,0.0
1.25,125,0.0,1847,1,12268.068030682733,0.0
0.88,88,0.0,1848,1,8638.599476683374,0.0
0.58,58,0.0,1849,1,5688.376731004902,0.0
0.93,93,0.0,1850,1,9135.010177582382,0.0
0.93,93,0.0,1851,1,9123.674108437932,0.0
2.04,204,0.0,1852,1,20042.58798256667,0.0
6.73,673,0.0,1853,1,66053.3501145606,0.0
0.61,61,0.0,1854,1,5982.260179646809,0.0
0.58,58,0.0,1855,1,5695.613071007822,0.0
0.59,59,0.0,1856,1,5791.942832079119,0.0
0.9,90,0.0,1857,1,8829.480370555206,0.0
0.61,61,0.0,1858,1,5985.575407020717,0.0
0.82,82,0.0,1859,1,8050.923899781469,0.0
0.52,52,0.0,1860,1,5104.78412813673,0.0
1.82,182,0.0,1861,1,17862.770970243564,0.0
1.44,144,0.0,1862,1,14135.231759344368,0.0
0.72,72,0.0,1863,1,7070.687947740744,0.0
1.18,118,0.0,1864,1,11581.660981391453,0.0
0.95,95,0.0,1865,1,9309.48530446969,0.0
1.19,119,0.0,1866,1,11675.563797894645,0.0
0.59,59,0.0,1867,1,5784.379219683479,0.0
0.52,52,0.0,1868,1,5097.737334546858,0.0
0.82,82,0.0,1869,1,8046.325564515356,0.0
0.69,69,0.0,1870,1,6769.18432940315,0.0
20.26,2026,0.0,1871,1,198955.80400902213,0.0
6.06,606,0.0,1872,1,59460.20828534292,0.0
0.85,85,0.0,1873,1,8330.658846148324,0.0
1.69,169,0.0,1874,1,16581.468539488553,0.0
0.51,51,0.0,1875,1,5009.3460419299545,0.0
0.69,69,0.0,1876,1,6766.836907629874,0.0
1.76,176,0.0,1877,1,17272.521160559565,0.0
3.35,335,0.0,1878,1,32877.53959880155,0.0
0.55,55,0.0,1879,1,5392.108464738433,0.0
1.76,176,0.0,1880,1,17281.752445864207,0.0
1.95,195,0.0,1881,1,19136.630547766577,0.0
0.65,65,0.0,1882,1,6373.458678062289,0.0
0.72,72,0.0,1883,1,7067.27053488937,0.0
1.59,159,0.0,1884,1,15614.855247497559,0.0
0.9,90,0.0,1885,1,8831.443525546201,0.0
0.63,63,0.0,1886,1,6172.7388935463105,0.0
9.07,907,0.0,1887,1,89098.27718499892,0.0
38.09,3809,0.0,1888,1,374095.03858071205,0.0
0.67,67,0.0,1889,1,6573.273934457816,0.0
10.24,1024,0.0,1890,1,100465.1666560154,0.0
0.8,80,0.0,1891,1,7847.476994772517,0.0
0.66,66,0.0,1892,1,6478.008387516997,0.0
1.02,102,0.0,1893,1,10003.705885733809,0.0
0.94,94,0.0,1894,1,9220.773590686269,0.0
1.25,125,0.0,1895,1,12270.195744174138,0.0
1.32,132,0.0,1896,1,12942.305097871676,0.0
0.59,59,0.0,1897,1,5792.743050219965,0.0
4.77,477,0.0,1898,1,46832.110979087665,0.0
0.81,81,0.0,1899,1,7947.962999171841,0.0
0.89,89,0.0,1900,1,8733.188078756893,0.0
1.73,173,0.0,1901,1,16963.257654137687,0.0
0.51,51,0.0,1902,1,5000.454372391046,0.0
0.91,91,0.0,1903,1,8929.202562908098,0.0
1.81,181,0.0,1904,1,17750.653822835284,0.0
0.51,51,0.0,1905,1,5006.6756567562325,0.0
0.83,83,0.0,1906,1,8139.336778977338,0.0
0.63,63,0.0,1907,1,6178.799965533089,0.0
1.38,138,0.0,1908,1,13537.303645055441,0.0
5.72,572,0.0,1909,1,56139.57315434473,0.0
2.47,247,0.0,1910,1,24248.414270857276,0.0
0.6,60,0.0,1911,1,5886.483654156852,0.0
3.18,318,0.0,1912,1,31210.225040361,0.0
0.77,77,0.0,1913,1,7558.696207053988,0.0
0.88,88,0.0,1914,1,8631.076205504174,0.0
0.59,59,0.0,1915,1,5786.821034898947,0.0
0.55,55,0.0,1916,1,5397.2360191794005,0.0
5.83,583,0.0,1917,1,57258.756216670045,0.0
0.98,98,0.0,1918,1,9615.832506097533,0.0
0.55,55,0.0,1919,1,5387.245018992702,0.0
6.79,679,0.0,1920,1,66641.93792530139,0.0
1.66,166,0.0,1921,1,16298.273007501335,0.0
1.23,123,0.0,1922,1,12064.747158783553,0.0
0.66,66,0.0,1923,1,6475.046163312125,0.0
0.93,93,0.0,1924,1,9126.594772069597,0.0
2.87,287,0.0,1925,1,28170.423004120472,0.0
0.65,65,0.0,1926,1,6374.264709472655,0.0
0.93,93,0.0,1927,1,9122.685223328834,0.0
2.25,225,0.0,1928,1,22078.547605058262,0.0
4.58,458,0.0,1929,1,44938.04603208656,0.0
0.57,57,0.0,1930,1,5585.925148010254,0.0
0.73,73,0.0,1931,1,7159.213166779165,0.0
8.05,805,0.0,1932,1,78981.42993747495,0.0
1.62,162,0.0,1933,1,15902.966319873278,0.0
0.7,70,0.0,1934,1,6869.572732992733,0.0
2.28,228,0.0,1935,1,22378.95160776771,0.0
0.53,53,0.0,1936,1,5200.784655851477,0.0
1.16,116,0.0,1937,1,11365.633080665737,0.0
0.98,98,0.0,1938,1,9620.986173173495,0.0
0.72,72,0.0,1939,1,7062.834662882487,0.0
1.34,134,0.0,1940,1,13152.60896866742,0.0
0.91,91,0.0,1941,1,8924.15972550336,0.0
0.93,93,0.0,1942,1,9128.546105598001,0.0
1.16,116,0.0,1943,1,11389.3615828271,0.0
7.32,732,0.0,1944,1,71877.32988643264,0.0
2.8,280,0.0,1945,1,27488.298607381177,0.0
2.52,252,0.0,1946,1,24740.709697199793,0.0
0.59,59,0.0,1947,1,5774.316951258046,0.0
0.65,65,0.0,1948,1,6371.617812601724,0.0
5.05,505,0.0,1949,1,49552.69895764514,0.0
1.54,154,0.0,1950,1,15109.344321097593,0.0
0.83,83,0.0,1951,1,8134.056105580051,0.0
0.58,58,0.0,1952,1,5695.990432559741,0.0
0.79,79,0.0,1953,1,7753.438571256747,0.0
1.03,103,0.0,1954,1,10103.146262464343,0.0
1.7,170,0.0,1955,1,16682.736081052295,0.0
0.57,57,0.0,1956,1,5593.474547980812,0.0
0.74,74,0.0,1957,1,7252.1153733197325,0.0
0.86,86,0.0,1958,1,8431.671344712204,0.0
1.64,164,0.0,1959,1,16102.707135368806,0.0
2.12,212,0.0,1960,1,20803.689465152536,0.0
3.33,333,0.0,1961,1,32675.270621714863,0.0
1.73,173,0.0,1962,1,16984.045875848504,0.0
0.7,70,0.0,1963,1,6872.3497276455755,0.0
1.76,176,0.0,1964,1,17277.068183569812,0.0
0.85,85,0.0,1965,1,8347.650473142136,0.0
0.51,51,0.0,1966,1,5003.681410755829,0.0
2.12,212,0.0,1967,1,20814.39308779847,0.0
23.28,2328,0.0,1968,1,228573.63130080284,0.0
0.59,59,0.0,1969,1,5787.700139064414,0.0
0.7,70,0.0,1970,1,6867.415928739661,0.0
1.05,105,0.0,1971,1,10310.712623925305,0.0
1.61,161,0.0,1972,1,15815.243279640337,0.0
0.82,82,0.0,1973,1,8036.719495825679,0.0
1.37,137,0.0,1974,1,13434.885353686768,0.0
0.83,83,0.0,1975,1,8140.978006519991,0.0
0.6,60,0.0,1976,1,5880.980867094153,0.0
0.76,76,0.0,1977,1,7464.276961831485,0.0
6.67,667,0.0,1978,1,65481.64705155317,0.0
1.26,126,0.0,1979,1,12355.17544376149,0.0
0.52,52,0.0,1980,1,5105.250121232573,0.0
33.59,3359,0.0,1981,1,329888.2152090634,0.0
0.87,87,0.0,1982,1,8533.24655974145,0.0
2.19,219,0.0,1983,1,21488.120822263238,0.0
2.72,272,0.0,1984,1,26698.29211889529,0.0
2.04,204,0.0,1985,1,20015.527623853493,0.0
0.82,82,0.0,1986,1,8046.610933281392,0.0
0.67,67,0.0,1987,1,6567.109374551213,0.0
2.02,202,0.0,1988,1,19830.107513188366,0.0
0.54,54,0.0,1989,1,5297.890034245511,0.0
2.18,218,0.0,1990,1,21392.982066823923,0.0
1.81,181,0.0,1991,1,17767.344255664302,0.0
0.52,52,0.0,1992,1,5102.99296094109,0.0
5.54,554,0.0,1993,1,54381.377451788205,0.0
1.88,188,0.0,1994,1,18446.42559799494,0.0
0.56,56,0.0,1995,1,5495.382728217631,0.0
0.54,54,0.0,1996,1,5293.762593796675,0.0
0.59,59,0.0,1997,1,5785.057328826308,0.0
7.48,748,19623.02206229416,1998,1,73460.96056898536,26.712
1.05,105,0.0,1999,1,10303.156295566934,0.0
2.22,222,0.0,2000,1,21780.437322788603,0.0
0.74,74,0.0,2001,1,7253.937215977088,0.0
4.19,419,0.0,2002,1,41130.53105399932,0.0
1.33,133,0.0,2003,1,13050.522117943852,0.0
6.36,636,0.0,2004,1,62407.13595365629,0.0
0.73,73,0.0,2005,1,7166.738346683281,0.0
2.61,261,0.0,2006,1,25626.95486106125,0.0
1.2,120,0.0,2007,1,11765.300659957586,0.0
0.92,92,0.0,2008,1,9020.50789376053,0.0
2.4,240,0.0,2009,1,23549.395483458284,0.0
2.0,200,0.0,2010,1,19619.548039455047,0.0
1.26,126,0.0,2011,1,12358.010163909306,0.0
0.94,94,0.0,2012,1,9231.300772663191,0.0
0.7,70,0.0,2013,1,6860.467698549757,0.0
2.55,255,0.0,2014,1,25035.79784731397,0.0
0.63,63,0.0,2015,1,6182.711228972789,0.0
1.7,170,0.0,2016,1,16686.67356429754,0.0
8.67,867,0.0,2017,1,85090.22734769933,0.0
0.59,59,0.0,2018,1,5789.176512893974,0.0
1.34,134,0.0,2019,1,13148.312267497939,0.0
9.32,932,0.0,2020,1,91492.73037070481,0.0
0.95,95,0.0,2021,1,9323.856483010692,0.0
11.46,1146,0.0,2022,1,112575.76699311502,0.0
0.68,68,0.0,2023,1,6678.709165445962,0.0
1.21,121,0.0,2024,1,11860.866728659234,0.0
0.83,83,0.0,2025,1,8147.180408971449,0.0
0.93,93,0.0,2026,1,9134.988245556407,0.0
0.54,54,0.0,2027,1,5304.330587977987,0.0
0.63,63,0.0,2028,1,6174.996704819621,0.0
0.65,65,0.0,2029,1,6380.507168309832,0.0
0.64,64,0.0,2030,1,6276.165140458649,0.0
1.11,111,0.0,2031,1,10884.562814151537,0.0
4.65,465,0.0,2032,1,45625.15354030835,0.0
0.65,65,0.0,2033,1,6378.288449485632,0.0
1.07,107,0.0,2034,1,10491.92691300336,0.0
0.6,60,0.0,2035,1,5880.392260203642,0.0
0.97,97,0.0,2036,1,9519.391267754041,0.0
0.82,82,0.0,2037,1,8050.740710179951,0.0
3.3,330,0.0,2038,1,32386.911941677943,0.0
0.93,93,0.0,2039,1,9127.176046483657,0.0
0.53,53,0.0,2040,1,5193.717470715095,0.0
0.56,56,0.0,2041,1,5491.935713973702,0.0
1.43,143,0.0,2042,1,14021.743070445338,0.0
0.82,82,0.0,2043,1,8041.162450064866,0.0
1.43,143,0.0,2044,1,14032.58914540609,0.0
2.6,260,0.0,2045,1,25505.953023005477,0.0
3.47,347,0.0,2046,1,34055.19829080619,0.0
0.68,68,0.0,2047,1,6676.116852823892,0.0
1.87,187,0.0,2048,1,18352.1422096402,0.0
0.62,62,0.0,2049,1,6084.5165888468455,0.0
4.5,450,0.0,2050,1,44161.35365109917,0.0
3.78,378,0.0,2051,1,37089.90696698362,0.0
1.92,192,0.0,2052,1,18850.323660816866,0.0
20.82,2082,0.0,2053,1,204432.06027021213,0.0
13.22,1322,0.0,2054,1,129734.56116581336,0.0
2.01,201,0.0,2055,1,19711.137590116607,0.0
0.63,63,0.0,2056,1,6180.1165558459725,0.0
1.13,113,0.0,2057,1,11088.882842329434,0.0
0.75,75,0.0,2058,1,7358.283246956621,0.0
0.78,78,0.0,2059,1,7654.2888121960195,0.0
0.92,92,0.0,2060,1,9029.056974134264,0.0
0.65,65,0.0,2061,1,6378.012436032763,0.0
1.01,101,0.0,2062,1,9909.271902794932,0.0
1.02,102,0.0,2063,1,10010.454333196902,0.0
9.4,940,0.0,2064,1,92266.2530352126,0.0
0.79,79,0.0,2065,1,7754.150597426467,0.0
0.83,83,0.0,2066,1,8141.120447315889,0.0
1.38,138,0.0,2067,1,13534.532027779387,0.0
5.14,514,0.0,2068,1,50443.33221390667,0.0
0.63,63,0.0,2069,1,6183.846475578757,0.0
0.67,67,0.0,2070,1,6571.812476004806,0.0
0.97,97,0.0,2071,1,9510.28282763911,0.0
1.9,190,0.0,2072,1,18638.63761515898,0.0
0.76,76,0.0,2073,1,7451.922400889679,0.0
0.56,56,0.0,2074,1,5496.452859556909,0.0
4.75,475,0.0,2075,1,46627.94450393379,0.0
3.44,344,0.0,2076,1,33779.388687283375,0.0
0.76,76,0.0,2077,1,7450.454623682362,0.0
0.51,51,0.0,2078,1,4998.813885677561,0.0
2.31,231,0.0,2079,1,22665.87208736646,0.0
0.57,57,0.0,2080,1,5593.782504541733,0.0
22.58,2258,196.60028076171875,2081,1,221792.11079526378,0.089
1.44,144,0.0,2082,1,14129.548070002531,0.0
3.61,361,0.0,2083,1,35432.49227606082,0.0
0.58,58,0.0,2084,1,5687.144164500517,0.0
1.65,165,0.0,2085,1,16187.414257244032,0.0
0.73,73,235.49426149854474,2086,1,7160.032384146895,3.289
3.51,351,0.0,2087,1,34456.6579489016,0.0
4.89,489,0.0,2088,1,48011.48408915197,0.0
